"met_id","pval","padj","log2fc"
"pos_02738_C00035",7.29110203255517e-05,0.000357263167624147,-1.61958918979155
"pos_02793_C02353|C00575",0.577092881808249,0.627402893159296,0.0692704991793196
"pos_02793_C02353|C00575",0.577092881808249,0.627402893159296,0.0692704991793196
"pos_02837_C02946",0.780047253827026,0.803332246478579,-0.0463047537796495
"pos_02966_C00152",0.0785160650885978,0.112866843564859,-0.220414728845252
"pos_02970_C00695",0.324592717647048,0.382199616342087,-0.302008127122001
"pos_03023_C06429",4.88226906411898e-06,5.43349299071306e-05,-0.847071695745905
"pos_03043_C01909",2.70198866163516e-05,0.000186437217652826,-1.04297995747995
"pos_03078_C00836",4.85259827575398e-06,5.43349299071306e-05,2.07818845273442
"pos_03184_C00003",0.0696314860200617,0.102224947561367,0.206205012676245
"pos_03302_C00597",0.0163786484873277,0.029277894964394,-0.681107440411353
"pos_03427_C00847",2.13770307618699e-05,0.000167615354837389,1.20368257802757
"pos_03460_C00170",0.377410944393681,0.434022586052734,-0.688687578545675
"pos_03534_C04294",0.00428793132556075,0.00907568286698441,2.58556251859197
"pos_03694_C01005",0.826303304558511,0.845918813272066,0.0320059674391189
"pos_03723_C00253",0.0757875290582214,0.109860073634817,1.11615580348367
"pos_03842_C00255",0.277897250224493,0.33629184152615,-0.215929947645028
"pos_04002_C04067",0.645390373644879,0.678840484474034,0.0973236339445229
"pos_04036_C00299",0.000795342630356035,0.00221284844736155,-2.88020617201995
"pos_04044_C00106",0.000222704513239591,0.000817372947528287,-3.97252696785438
"pos_04080_|C00043",0.000512814652612354,0.00155193908027423,-2.72650365464678
"pos_04097_C00491",6.92500138294678e-05,0.000346283905124059,-2.59096096246163
"pos_04116_C01481",0.000635806828322289,0.00184613239138014,-2.39633451780015
"pos_04133_C00301",0.0149206795238182,0.0268105960193608,-1.71984832322323
"pos_04292_C05635",0.00139967369958138,0.00363073252898929,-2.4851192800358
"pos_04331_C02140|C05488",1.23347953037838e-06,2.23973914726601e-05,-1.98780778565728
"pos_04331_C02140|C05488",1.23347953037838e-06,2.23973914726601e-05,-1.98780778565728
"pos_04360_C00366",8.00993153810063e-05,0.000378551558992427,-1.43119884436038
"pos_04453_C00951",0.973416708762294,0.973416708762294,0.00750382660812576
"pos_04660_C06231",0.190121815185088,0.242036997191348,-0.239604882769752
"pos_04717_C00570",0.00565255661640488,0.0114600616737488,-1.02496470259698
"pos_04724_C03722",0.0455010980324545,0.0691536511946996,-0.336661852250405
"pos_04919_C02376",0.0369159051901208,0.0576289017673831,-0.350973466075853
"pos_05029_C00969",0.279755821791319,0.33629184152615,-0.21608986047478
"pos_05062_C01161",0.114119191454874,0.155004413590281,0.284708627823573
"pos_05136_C01987",0.00202895298044328,0.00486103318231202,-0.673523921062102
"pos_05811_C03299",0.0188282461411405,0.032157153062839,0.422881794225495
"pos_05947_C06423",0.00098841181941498,0.00264342695890053,0.924919663851874
"pos_06159_C01551",0.000425277048546966,0.00137501436699164,1.25513083507877
"pos_06183_C02918",0.06684951704255,0.0985601853832467,-0.239184922343725
"pos_06256_C22040",0.278874380316266,0.33629184152615,-0.529310394564529
"pos_06262_C02067",0.175664464280472,0.227835489386326,-0.431838067170954
"pos_06399_C00455",0.02260077045397,0.0382218912089198,0.827265059095044
"pos_06491_C00157",7.85086016756245e-05,0.000376187049695701,0.896086843900701
"pos_06609_C00378",0.342910317032738,0.402394759783315,0.962048332222258
"pos_06642_C00092|C00275",3.37055254143179e-08,1.16284062679397e-06,1.181067747898
"pos_06642_C00092|C00275",3.37055254143179e-08,1.16284062679397e-06,1.181067747898
"pos_06717_C03139",7.03219666221425e-07,1.69727435118647e-05,2.00590664321848
"pos_06817_C02953",0.089446789269912,0.126992355136295,0.629805072724825
"pos_06833_C05135",0.622900535777822,0.661232876441072,-0.0831891376937008
"pos_07057_C02714",0.0591431689125354,0.088330706817423,-0.197441626568324
"pos_07536_C04148",0.0335883453309505,0.0536480515702682,0.741061118755447
"pos_07932_C19615",0.346902988670951,0.404339831034876,0.136863442663197
"pos_08123_C00213",0.946622561389947,0.952142226470938,-0.0115414801581757
"pos_08124_C00099",0.0172510303356872,0.0302111952579293,-0.34974280523025
"pos_08125_C00123",0.0039453428895565,0.00861483099301895,-0.782105678806605
